id,sum,average,min,max
chr19:37284588-37286633(),11966,11.966,3,44
chr19:37289640-37291685(),11276,11.276,3,38
chr19:37299744-37301789(),12079,12.079,3,40
chr19:37297216-37299261(),12464,12.464,3,48
chr19:37294691-37296736(),11539,11.539,3,39
chr19:37292165-37294210(),12554,12.554,3,39
chr19:36269180-36271225(),10692,10.692,3,42
chr19:36271681-36273726(),11532,11.532,3,51
chr19:36274222-36276267(),11726,11.726,3,40
chr19:36276777-36278822(),11400,11.4,3,48
chr19:36279311-36281356(),11857,11.857,3,43
chr19:36281848-36283893(),11317,11.317,3,42
chr19:36284381-36286426(),11684,11.684,3,43
chr19:36286917-36288962(),11592,11.592,3,43
chr19:36289454-36291499(),11661,11.661,3,43
chr19:36307148-36309193(),11697,11.697,3,43
chr19:36304620-36306665(),11205,11.205,3,41
chr19:36302105-36304150(),11567,11.567,3,43
chr19:36299573-36301618(),11701,11.701,3,50
chr19:36297038-36299083(),11619,11.619,3,41
chr19:36294503-36296548(),11420,11.42,3,43
chr19:36291980-36294025(),11161,11.161,3,46
chr7:6662842-6664887(),13589,13.589,2,64
chr5:37838500-37840545(),17480,17.48,3,66
chrX:103831387-103833432(),15356,15.356,1,49
chr8:96154071-96156131(),12526,12.526,2,31
chr7:85184538-85186589(),14981,14.981,3,34
chr4:169611495-169613515(),19216,19.216,3,52
chr8:405282-407328(),12380,12.38,1,68
chr2_KI270893v1_alt:130707-132753(),11316,11.316,1,50
chr2_KI270767v1_alt:131067-133113(),11265,11.265,1,66
chr2:242086997-242089043(),11419,11.419,1,55
chr11:56439464-56441487(),590,0.59,0,4
chr3:38028282-38030327(),19038,19.038,4,57
chr17:74543747-74545954(),5805,5.805,0,22
chr13:27788552-27790605(),10866,10.866,0,47
chrX:150491052-150493073(),1071,1.071,0,7
chr15:100972537-100974557(),28009,28.009,4,82
chr11:65573054-65575099(),10897,10.897,1,62
chr1:175191923-175193968(),18590,18.59,1,46
chr13:49846994-49849039(),21580,21.58,4,50
chr18:32090977-32093022(),25429,25.429,2,71
chr3:197026672-197028717(),12418,12.418,0,33
chr22:50200043-50202089(),35651,35.651,6,95
chr2:73984112-73986157(),34742,34.742,5,101
chr6:45421147-45423192(),29317,29.317,2,77
chr8:144516025-144518070(),12496,12.496,0,48
chr8:99280240-99282260(),17986,17.986,5,38
chr6_GL000256v2_alt:1120011-1122032(),3928,3.928,0,17
chr6_GL000256v2_alt:1048996-1051017(),4903,4.903,0,11
chr6_GL000255v2_alt:1076746-1078767(),3765,3.765,0,16
chr6_GL000255v2_alt:1005799-1007820(),4007,4.007,0,11
chr6_GL000254v2_alt:1076450-1078471(),4097,4.097,0,16
chr6_GL000254v2_alt:1005482-1007503(),3959,3.959,0,10
chr6_GL000253v2_alt:1076474-1078495(),4460,4.46,0,19
chr6_GL000253v2_alt:1005420-1007441(),3996,3.996,0,13
chr6_GL000252v2_alt:1076793-1078814(),3980,3.98,0,16
chr6_GL000252v2_alt:1005829-1007850(),3892,3.892,0,10
chr6_GL000251v2_alt:1297547-1299568(),3680,3.68,0,17
chr6_GL000251v2_alt:1226602-1228623(),4070,4.07,0,10
chr6_GL000250v2_alt:1079597-1081618(),3665,3.665,0,21
chr6:29813976-29815997(),3994,3.994,0,17
chr6:29742757-29744778(),3819,3.819,0,10
chr6_GL000256v2_alt:2713954-2715975(),6158,6.158,0,17
chr6_GL000256v2_alt:1714312-1716333(),3431,3.431,1,10
chr6_GL000255v2_alt:2667402-2669423(),6863,6.863,0,15
chr6_GL000255v2_alt:1670951-1672972(),5060,5.06,2,13
chr6_GL000254v2_alt:1759904-1761925(),4071,4.071,1,12
chr6_GL000253v2_alt:2720264-2722285(),6381,6.381,0,16
chr6_GL000253v2_alt:1726103-1728124(),4067,4.067,1,11
chr6_GL000252v2_alt:1671716-1673737(),3362,3.362,1,11
chr6_GL000251v2_alt:2892048-2894069(),6055,6.055,0,17
chr6_GL000251v2_alt:1895549-1897570(),3877,3.877,1,11
chr6_GL000250v2_alt:1745362-1747383(),3289,3.289,1,11
chr6:31411677-31413698(),5829,5.829,0,16
chr6:30415866-30417887(),4044,4.044,1,12
chr2:10837468-10839488(),6534,6.534,1,19
chr9:113112510-113114565(),8188,8.188,2,30
chr9:113110007-113112062(),8113,8.113,2,31
chr2:127427844-127429889(),9089,9.089,4,31
chr1:227924166-227926211(),10480,10.48,1,37
chr4:138678614-138680634(),2730,2.73,0,22
chr2:219538382-219540427(),10029,10.029,0,40
chr7:157410702-157412747(),12824,12.824,3,35
chr10:104253889-104255934(),18705,18.705,5,57
chr8:10611318-10613363(),10910,10.91,1,31
chr20:709281-711326(),26242,26.242,3,69
chr12:49295082-49297127(),14463,14.463,4,46
chr19:48718892-48720937(),15178,15.178,3,41
chr19:16324764-16326809(),38932,38.932,7,96
chr12:131031634-131033693(),10862,10.862,1,37
chr1:183804037-183806082(),20156,20.156,2,51
chr19:38081759-38083804(),18455,18.455,0,55
chr18:48938308-48940353(),5987,5.987,1,18
chr3:9861581-9863626(),13040,13.04,1,43
chr4:18279310-18281330(),423,0.423,0,7
chr3:68931728-68933773(),19823,19.823,4,61
chr7:140671951-140673996(),28891,28.891,4,84
chr20:63561578-63563623(),12799,12.799,2,49
chr4:10076746-10078791(),16795,16.795,3,33
chrY:297986-300044(),11045,11.045,1,43
chrX:297986-300044(),10687,10.687,1,44
chr19:44891391-44893412(),2916,2.916,0,12
chr14:19266327-19268372(),14351,14.351,1,57
chr22:15853985-15856030(),14353,14.353,1,55
chr14:19131632-19133677(),13418,13.418,1,55
chr16:7302184-7304229(),14151,14.151,3,33
chr3:158801276-158803321(),16295,16.295,0,58
chr8:94948540-94950585(),27034,27.034,3,84
chr8_KI270821v1_alt:206042-208102(),10163,10.163,1,35
chr8:2022671-2024731(),10227,10.227,1,44
chr18:10261651-10263671(),4379,4.379,1,14
chr12:108990164-108992184(),7654,7.654,0,33
chr1:28735509-28737554(),11317,11.317,0,55
chr13:103038273-103040293(),622,0.622,0,7
chr8:35234440-35236485(),31498,31.498,6,89
chr11:75240858-75242903(),37504,37.504,6,112
chr2:169693544-169695589(),23041,23.041,5,59
chr2:118429419-118431439(),3055,3.055,0,11
chr9:132029466-132031523(),6587,6.587,3,13
chr2:119430350-119432403(),14676,14.676,2,49
chr15:53754341-53756367(),1670,1.67,0,16
chr14:105247732-105249777(),32381,32.381,4,92
chr9:63817369-63819406(),9431,9.431,2,32
chr4_KI270896v1_alt:358558-360603(),25795,25.795,3,71
chr4:190021027-190023072(),26275,26.275,3,74
chr20:29409969-29412007(),14376,14.376,2,51
chr14_GL000225v1_random:88889-90925(),13587,13.587,1,39
chr14:16029754-16031792(),9571,9.571,2,31
chrUn_KI270442v1:241708-243746(),12451,12.451,2,32
chr4:190064232-190066277(),17109,17.109,2,61
chr4:190173366-190175411(),26603,26.603,2,77
chr4:190090597-190092642(),26692,26.692,2,81
chr4:190087297-190089342(),26556,26.556,2,75
chr4:190084004-190086049(),25545,25.545,2,72
chr4:190080710-190082755(),25702,25.702,2,73
chr4:190077410-190079455(),26533,26.533,2,73
chr4:190074117-190076162(),25524,25.524,2,67
chr4:190070824-190072869(),25451,25.451,2,80
chr4:190067527-190069572(),25523,25.523,2,75
chr20:29760713-29762751(),13106,13.106,2,31
chr14_GL000225v1_random:52417-54438(),14763,14.763,1,41
chr10:133663433-133665478(),17349,17.349,2,64
chr10:133666743-133668788(),26197,26.197,2,71
chr10:133670042-133672087(),25907,25.907,2,78
chr10:133673341-133675386(),25256,25.256,2,74
chr10:133676651-133678696(),26125,26.125,2,77
chr10:133759449-133761494(),25834,25.834,2,90
chr10:133756150-133758195(),25986,25.986,2,80
chr10:133752840-133754885(),26243,26.243,2,70
chr10:133749541-133751586(),25286,25.286,2,70
chr10:133746232-133748277(),25281,25.281,2,70
chr10:133742922-133744967(),25990,25.99,2,68
chr10:133739612-133741657(),17192,17.192,2,61
chr10:133683260-133685305(),25789,25.789,2,69
chr10:133679961-133682006(),25902,25.902,2,64
chr3:157158712-157160757(),25769,25.769,4,71
chr10:133029105-133031150(),14870,14.87,2,35
chr14:101457903-101459948(),26639,26.639,3,70
chr21:40285117-40287137(),319,0.319,0,4
chr4:186431440-186433485(),11154,11.154,2,28
chr4:186431738-186433783(),11623,11.623,2,30
chr4:186431830-186433875(),10421,10.421,2,33
chr4:186432198-186434243(),11828,11.828,2,36
chr4:186432520-186434565(),11591,11.591,2,33
chr4:186432704-186434749(),11450,11.45,2,30
chr4:186432796-186434841(),11563,11.563,2,39
chr4:186433115-186435160(),11966,11.966,2,33
chr4:186435416-186437461(),7897,7.897,2,26
chr4:186435278-186437323(),9130,9.13,2,28
chr4:186434726-186436771(),11180,11.18,2,32
chr4:186434220-186436265(),12839,12.839,2,33
chr4:186433714-186435759(),11287,11.287,2,29
chr4:186433622-186435667(),11971,11.971,2,34
chr4:186433207-186435252(),11783,11.783,2,31
chr4:186433760-186435897(),11208,11.208,3,36
chr17:3845484-3847533(),14714,14.714,1,63
chr20:1893391-1895437(),25156,25.156,3,86
chr1:155744467-155746517(),16016,16.016,1,55
chr1:18631619-18633679(),11283,11.283,1,47
chr12:122203447-122205492(),27036,27.036,4,80
chr17:80219898-80221943(),17877,17.877,0,61
chr7:129143543-129145589(),11847,11.847,1,64
chr1:156307070-156309118(),6134,6.134,1,19
chr9:37026757-37028802(),21848,21.848,3,68
chr12:2958607-2960652(),36969,36.969,6,93
chr12:13043314-13045359(),21669,21.669,5,61
chr5:98767805-98769862(),15783,15.783,1,58
chr11:67518735-67520780(),14356,14.356,2,45
chr3:171460065-171462111(),17053,17.053,2,45
chr9:121698641-121700686(),24212,24.212,2,72
chr6:24644977-24647022(),18469,18.469,1,54
chr1:61042538-61044583(),24875,24.875,3,66
chr8:69832701-69834751(),9424,9.424,1,45
chr1:115975092-115977137(),11294,11.294,2,51
chr7:4808312-4810363(),17005,17.005,1,47
chr6:165853383-165855428(),19647,19.647,5,53
chr12:48197523-48199568(),12027,12.027,2,51
chr16:69741160-69743205(),12340,12.34,2,32
chr8_KI270821v1_alt:309598-311643(),14163,14.163,1,57
chr8:2126516-2128561(),14754,14.754,1,43
chrX:107505615-107507660(),15620,15.62,1,42
chr2:170814047-170816092(),13236,13.236,1,34
chr19:7614172-7616217(),18414,18.414,1,55
chr15:64632485-64634510(),16430,16.43,4,45
chr6:28123289-28125349(),10614,10.614,3,32
chr10:121255266-121257286(),6149,6.149,1,20
chr17:41785548-41787593(),25453,25.453,4,70
chr16:33974629-33976674(),33900,33.9,6,91
chr20:54207270-54209315(),27087,27.087,4,66
chr9:38486685-38488730(),14937,14.937,2,64
chr4:6198047-6200092(),13288,13.288,0,51
chr15:68771722-68773747(),1374,1.374,0,15
chr12:52873133-52875178(),17697,17.697,2,49
chr3:155078723-155080768(),21880,21.88,3,62
chr13:98751635-98753680(),27364,27.364,3,75
chr6:150024656-150026705(),12213,12.213,2,43
chr17:2024750-2026795(),25883,25.883,8,74
chr1:182603254-182605299(),13877,13.877,3,41
chr5:133609993-133612045(),15435,15.435,1,53
chr6_GL000255v2_alt:3076605-3078650(),15968,15.968,2,45
chr6_GL000252v2_alt:3068554-3070599(),15930,15.93,2,43
chr6_GL000251v2_alt:3298029-3300074(),16019,16.019,2,43
chr6_GL000250v2_alt:3153400-3155445(),16052,16.052,2,44
chr6:31820775-31822820(),16207,16.207,2,45
chr18:11245454-11247474(),2254,2.254,1,12
chr15:67822640-67824685(),29597,29.597,7,80
chr8:104587130-104589187(),9816,9.816,0,38
chrX:67543028-67545073(),16003,16.003,4,44
chr7:6525726-6527771(),30244,30.244,5,76
chr13:67790136-67792156(),14771,14.771,3,38
chr10:100658739-100660790(),11858,11.858,0,46
chr7:105388329-105390374(),19360,19.36,1,91
chr7:129188361-129190406(),25316,25.316,5,82
chr6:38976465-38978491(),2350,2.35,1,7
chr12:1863593-1865638(),15899,15.899,3,47
chr7:149497005-149499050(),26582,26.582,2,83
chr7:8623043-8625063(),888,0.888,0,9
chr5:181260505-181262550(),17110,17.11,1,52
chr2:84879804-84881849(),24351,24.351,5,73
chr18:12946945-12948990(),22774,22.774,2,68
chr15:64044854-64046899(),11183,11.183,1,56
chr9:96217380-96219431(),19371,19.371,2,47
chr22:31083986-31086031(),25646,25.646,6,68
chr22:46677718-46679763(),10848,10.848,2,37
chr11:70270179-70272224(),24240,24.24,5,85
chr5:5302111-5304156(),10321,10.321,1,27
chr9:125904393-125906413(),426,0.426,0,1
chr17:75260387-75262432(),27378,27.378,6,61
chr2:61762978-61765035(),15407,15.407,1,55
chr19:19667991-19670036(),19525,19.525,2,50
chrX:68672693-68674713(),884,0.884,0,25
chr17:81134854-81136899(),11687,11.687,2,25
chr16:90041830-90043939(),5859,5.859,1,23
chr17:58323327-58325372(),17120,17.12,2,61
chr21:39384663-39386708(),16877,16.877,5,39
chr5:34596297-34598317(),11227,11.227,3,27
chr10:89413600-89415645(),20866,20.866,0,63
chr7:2126310-2128333(),5224,5.224,1,29
chr14:104135747-104137792(),21517,21.517,1,72
chr14:24436790-24438810(),9277,9.277,4,17
chr4:88378303-88380348(),20009,20.009,2,66
chr3:133945632-133947652(),1302,1.302,0,22
chr7:4724021-4726066(),12056,12.056,1,45
chr2:46848460-46850492(),2242,2.242,0,9
chr10:44362006-44364026(),2640,2.64,0,12
chr14:32313547-32315567(),1418,1.418,0,10
chr10:130744145-130746203(),6241,6.241,2,15
chr6_GL000255v2_alt:3070264-3072309(),13819,13.819,3,51
chr6_GL000252v2_alt:3062215-3064260(),14178,14.178,3,46
chr6_GL000251v2_alt:3291687-3293732(),13308,13.308,3,57
chr6_GL000250v2_alt:3147058-3149103(),14604,14.604,3,44
chr6:31814436-31816481(),13843,13.843,3,48
chr11:69010051-69012096(),22043,22.043,1,50
chr17:38867298-38869353(),8492,8.492,0,27
chr12:48019844-48021864(),5525,5.525,1,28
chr15:59924075-59926104(),2562,2.562,0,10
chr1:162821286-162823346(),9872,9.872,1,40
chrX:38326156-38328201(),18712,18.712,4,52
chr1:181317112-181319162(),13127,13.127,1,50
chr6:119349243-119351291(),15607,15.607,2,72
chr12:54014359-54016412(),7794,7.794,0,19
chr17:8120715-8122760(),26395,26.395,3,73
chr9:130222226-130224246(),7141,7.141,0,28
chr12:31958345-31960390(),25387,25.387,4,78
chr1:10429105-10431158(),15880,15.88,3,60
chr17:47649243-47651288(),19859,19.859,3,60
chr17:7921753-7923802(),10601,10.601,1,39
chr7:128530838-128532883(),21786,21.786,2,67
chr2:119246884-119248929(),14728,14.728,1,38
chr3:14123651-14125696(),23521,23.521,2,59
chr5:67165292-67167337(),12885,12.885,1,28
chr16:381224-383269(),33840,33.84,5,93
chr6:27837003-27839048(),12345,12.345,1,41
chr7:155795851-155797896(),14199,14.199,2,49
chr6:44537737-44539758(),1854,1.854,0,7
chr5:38556093-38558139(),17916,17.916,1,82
chr22:49703356-49705401(),11283,11.283,2,36
chr20:32742103-32744148(),12568,12.568,0,58
chr10:44923796-44925816(),6888,6.888,1,23
chr1:35573274-35575319(),27814,27.814,5,68
chr3:124267966-124270011(),11227,11.227,1,25
chr5:88144322-88146367(),10068,10.068,1,21
chr22:20435967-20438012(),18258,18.258,1,58
chr8:97642638-97644689(),10198,10.198,0,47
chr5_KI270897v1_alt:45819-48286(),676,0.676,0,2
chr5_GL339449v2_alt:713825-716292(),698,0.698,0,2
chr11:131169928-131172091(),2915,2.915,0,14
chr19:19032514-19034559(),37191,37.191,7,93
chr22:17036032-17038077(),12827,12.827,2,46
chr13:18194099-18196305(),12970,12.97,2,41
chr21:10341882-10343927(),11448,11.448,2,37
chr16:30819881-30821927(),8235,8.235,2,36
chrX:153478217-153480237(),8610,8.61,3,22
chr11:808157-810202(),13317,13.317,1,54
chr4:183721735-183723780(),21155,21.155,3,61
chr1:13892234-13894279(),16858,16.858,2,56
chr9:34957490-34959557(),15416,15.416,1,108
chr16:739564-741609(),17694,17.694,2,62
chr8:21840785-21842805(),1358,1.358,0,13
chr17:75587247-75589292(),23647,23.647,4,68
chr6:10416115-10418160(),12523,12.523,2,45
chr5:179223114-179225159(),13283,13.283,2,32
chr22:45644579-45646624(),15604,15.604,3,49
chr10:33188352-33190377(),2961,2.961,1,11
chr9:129257384-129259429(),25648,25.648,6,64
chrX:155381720-155383765(),32354,32.354,6,85
chrX:154885980-154888025(),32394,32.394,6,100
chrX:155456949-155458994(),31776,31.776,6,85
chr19:1774887-1776922(),9762,9.762,2,46
chr11:3813181-3815201(),8232,8.232,2,37
chr1:206204234-206206279(),20415,20.415,2,55
chr1:143973349-143975394(),20358,20.358,2,54
chr1:121185710-121187755(),21100,21.1,2,52
chr1:145092592-145094637(),20983,20.983,1,59
chr12:751242-753294(),12250,12.25,4,47
chr19:53954841-53956861(),5754,5.754,0,29
chr22:21515675-21517720(),9920,9.92,1,66
chr22:18576120-18578165(),9803,9.803,1,47
chr22:21417167-21419212(),9872,9.872,1,47
chr13:28492915-28494973(),17899,17.899,3,53
chr4:153683516-153685561(),22857,22.857,5,60
chr10:30058069-30060114(),27665,27.665,2,79
chr9:127690545-127692566(),4541,4.541,0,12
chr2:200288067-200290097(),986,0.986,0,6
chr11:20161628-20163688(),8173,8.173,1,29
chr1:197918545-197920605(),8088,8.088,1,34
chr6:120123712-120125732(),1505,1.505,0,16
chr10:60778045-60780090(),11211,11.211,2,38
chr13:113073919-113075964(),10935,10.935,2,30
chr3:47802128-47804173(),25207,25.207,5,71
chr13:110647906-110649951(),11871,11.871,1,35
chr8:19756437-19758482(),30791,30.791,6,85
chr19:44890555-44892600(),28264,28.264,5,71
chr17:59564305-59566351(),14024,14.024,1,58
chr19:40613284-40615329(),17612,17.612,5,47
chr3:57667653-57669673(),3643,3.643,3,23
chr1:54541216-54543261(),24598,24.598,3,56
chr6:114340516-114342567(),12180,12.18,2,34
chr4:190040289-190042334(),28619,28.619,8,69
chr10:133639779-133641824(),27940,27.94,8,62
chr10:15211504-15213564(),11689,11.689,1,36
chr14:105353573-105355618(),9443,9.443,2,32
chr5:88659591-88661636(),11533,11.533,2,53
chr6:168071315-168073360(),9713,9.713,2,31
chr6_GL000251v2_alt:104970-107021(),11411,11.411,0,42
chr6:28615095-28617146(),10945,10.945,0,55
chr1:229433693-229435714(),13884,13.884,2,42
chr14:72807178-72809198(),1811,1.811,0,16
chr7:151231248-151233293(),15340,15.34,1,54
chr6:44126449-44128494(),29815,29.815,10,62
chr1:39786992-39789037(),16619,16.619,3,97
chr1:39491439-39493484(),17540,17.54,2,97
chr12_KI270835v1_alt:213541-215586(),13288,13.288,1,61
chr12:31322747-31324792(),13011,13.011,1,66
chr11:71928119-71930164(),12113,12.113,2,33
chr1:212698095-212700140(),13853,13.853,3,58
chr12:78862875-78864920(),11618,11.618,2,29
chr3:196431768-196433818(),13491,13.491,2,54
chrY:1451631-1453676(),12158,12.158,1,56
chrX:1451631-1453676(),12319,12.319,1,62
chr5:132962790-132964835(),22213,22.213,4,62
chr6:127513712-127515757(),11628,11.628,1,37
chr16:86504499-86506544(),19032,19.032,5,63
chr2:65055936-65057981(),15998,15.998,2,76
chr19:36268709-36270754(),17475,17.475,5,47
chr19:36271210-36273255(),17970,17.97,5,51
chr19:36273751-36275796(),16903,16.903,5,51
chr19:36276306-36278351(),16927,16.927,5,53
chr19:36278840-36280885(),17465,17.465,5,54
chr19:36281377-36283422(),17409,17.409,5,55
chr19:36283910-36285955(),17581,17.581,5,49
chr19:36286446-36288491(),17264,17.264,5,45
chr19:36306677-36308722(),17389,17.389,5,49
chr19:36304149-36306194(),17573,17.573,5,52
chr19:36301634-36303679(),17439,17.439,5,50
chr19:36299102-36301147(),17551,17.551,5,52
chr19:36296567-36298612(),17508,17.508,5,55
chr19:36294032-36296077(),17706,17.706,5,56
chr19:36288983-36291028(),17355,17.355,5,58
chr19:36291358-36293554(),16300,16.3,1,55
chr11:45146232-45148277(),35042,35.042,6,97
chr9:129459468-129461515(),16319,16.319,1,42
chr12:119987862-119989907(),25500,25.5,3,94
chr20:31587036-31589081(),27789,27.789,4,71
chr2:240818001-240820046(),22869,22.869,6,59
chrX:150567224-150569269(),9127,9.127,0,47
chr7:66709379-66711734(),8470,8.47,3,25
chr15:35544891-35546936(),18296,18.296,3,65
chr19:48906587-48908612(),11776,11.776,2,41
chr11:67372618-67374663(),19234,19.234,2,68
chr3:44711548-44713594(),11362,11.362,1,39
chr20:21280073-21282093(),1208,1.208,0,7
chr13:113540234-113542281(),14520,14.52,2,42
chr13:113540462-113542509(),14958,14.958,2,43
chr13:113540633-113542680(),16345,16.345,2,51
chr13:113541146-113543193(),19887,19.887,2,49
chr13:113541089-113543136(),20442,20.442,2,55
chr13:113541032-113543079(),19809,19.809,2,54
chr13:113540975-113543022(),20175,20.175,2,49
chr13:113540918-113542965(),20493,20.493,2,53
chr13:113540861-113542908(),19787,19.787,2,59
chr13:113540804-113542851(),19343,19.343,2,52
chr13:113540747-113542794(),19206,19.206,2,56
chr13:113540690-113542737(),18171,18.171,2,50
chr11:8267440-8269485(),34326,34.326,5,87
chr5:53477998-53480058(),9176,9.176,2,26
chr11:12376709-12378754(),25198,25.198,2,93
chr1:46447017-46449070(),11518,11.518,2,59
chr6:99992456-99994513(),11122,11.122,1,49
chr7:151408139-151410184(),13563,13.563,4,47
chr7:135661200-135663256(),14168,14.168,2,59
chr4:154604927-154607409(),1139,1.139,0,5
chr2:144523098-144525158(),10842,10.842,0,48
chr18:23661300-23663345(),9993,9.993,1,75
chr5:355408-357453(),10219,10.219,0,50
chr22:16601456-16603501(),28563,28.563,3,80
chr19_GL383575v2_alt:38145-40190(),13443,13.443,1,34
chr19:21676951-21678996(),12861,12.861,1,33
chr7:16115996-16118016(),1218,1.218,0,18
chr22:41236469-41238514(),18939,18.939,5,59
chr1:54852214-54854582(),2855,2.855,0,10
chr16:70250699-70252744(),35756,35.756,2,102
chr6:135496556-135498601(),27302,27.302,3,74
chr6:13573357-13575402(),30433,30.433,6,68
chr5:137179201-137181221(),5615,5.615,0,22
chr21:26969964-26971985(),2270,2.27,0,8
